Region_ID,State,Soil_Type,Soil_pH,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Rainfall,Season,Suggested_Crop,Expected_Yield,Year
R0279,Punjab,Red,7.51,91,19,133,17.2,86,1347,Zaid,Sugarcane,3.17,2018
R0280,Tamil Nadu,Red,6.92,55,18,38,37,40,1143,Kharif,Cotton,4.68,2022
R0281,Andhra Pradesh,Black,7.3,110,41,66,30.3,68,379,Kharif,Millet,2.17,2018
R0282,Bihar,Red,7.79,56,39,25,37.4,47,1505,Zaid,Groundnut,2.63,2018
R0283,Gujarat,Clay,8.47,67,33,58,27.1,41,598,Rabi,Soybean,4.15,2018
R0284,Andhra Pradesh,Black,5.63,120,75,151,27.1,37,1074,Rabi,Barley,2.14,2024
R0285,Kerala,Clay,8.49,55,66,187,32.5,89,1665,Rabi,Soybean,4.44,2022
R0286,Punjab,Black,7.42,128,53,56,19.1,36,1425,Kharif,Pulses,1.87,2024
R0287,Tamil Nadu,Sandy,7.27,42,65,173,37,79,1083,Zaid,Maize,4.44,2022
R0288,Punjab,Red,8.23,119,43,151,28,56,744,Kharif,Soybean,2.33,2019
R0289,Tamil Nadu,Black,8.35,61,78,49,22.1,68,732,Kharif,Rice,5.83,2023
R0290,Odisha,Red,5.7,128,37,41,17.6,80,1130,Rabi,Cotton,2.78,2024
R0291,Odisha,Loamy,5.58,102,71,191,25.9,31,1801,Kharif,Barley,3.05,2018
R0292,Karnataka,Red,7.5,52,75,161,31.3,33,671,Zaid,Barley,3.23,2023
R0293,Kerala,Clay,6.52,141,46,149,18.4,53,315,Zaid,Cotton,3.49,2018
R0294,Bihar,Red,7.57,91,11,73,19.9,72,1251,Kharif,Wheat,2.77,2024
R0295,Tamil Nadu,Red,5.52,32,36,37,38.4,75,1322,Zaid,Sugarcane,1.58,2018
R0296,Tamil Nadu,Loamy,6.64,144,26,14,38.2,51,267,Zaid,Wheat,1.98,2020
R0297,Odisha,Sandy,8.33,140,19,61,34.2,57,939,Rabi,Pulses,5.04,2022
R0298,Andhra Pradesh,Black,7.39,110,33,76,17,87,701,Kharif,Sugarcane,2.14,2019
R0299,Andhra Pradesh,Black,7.29,77,49,147,27.8,59,930,Zaid,Wheat,4.33,2018
R0300,Kerala,Red,7.46,39,40,190,30.9,86,1394,Zaid,Barley,3.71,2023
R0301,Kerala,Loamy,7.31,64,67,134,22.8,52,996,Zaid,Barley,4.93,2019
R0302,Kerala,Loamy,8.15,127,21,83,22.2,41,274,Rabi,Millet,1.76,2020
R0303,Kerala,Black,7.92,94,59,79,27.6,57,1456,Kharif,Maize,4.59,2018
R0304,Karnataka,Loamy,6.79,101,65,177,30,32,293,Kharif,Sugarcane,5.41,2024
R0305,Bihar,Loamy,7.43,149,37,78,30.9,89,1810,Rabi,Rice,3.16,2020
R0306,Maharashtra,Black,5.65,19,61,42,26.7,66,1701,Zaid,Cotton,3.34,2019
R0307,Gujarat,Clay,7.61,100,62,140,31.1,55,767,Rabi,Maize,2.4,2018
R0308,Odisha,Loamy,6.57,104,18,124,21.8,64,897,Kharif,Maize,3.31,2018
R0309,Gujarat,Clay,6.97,97,50,173,29.8,63,669,Kharif,Maize,5.39,2018
R0310,Karnataka,Loamy,6.49,28,35,71,18.4,34,567,Zaid,Barley,4.1,2020
R0311,Punjab,Loamy,6.07,19,17,198,30.7,85,1347,Rabi,Barley,3.68,2024
R0312,Maharashtra,Loamy,6.13,143,48,133,33.9,30,1000,Rabi,Millet,3.7,2019
R0313,Odisha,Red,5.84,44,28,189,31.7,51,745,Kharif,Cotton,5,2018
R0314,Karnataka,Clay,7.65,141,45,30,32.3,61,503,Kharif,Sugarcane,2.71,2023
R0315,Odisha,Red,5.62,78,6,82,37.3,80,664,Zaid,Pulses,1.69,2024
R0316,Tamil Nadu,Clay,6.4,22,77,43,37.3,54,1451,Zaid,Rice,4.02,2021
R0317,Kerala,Clay,7.85,15,18,149,32.7,42,556,Kharif,Soybean,4.65,2024
R0318,Tamil Nadu,Loamy,7.68,122,6,134,19.9,89,364,Rabi,Groundnut,2.02,2022
R0319,Maharashtra,Sandy,7.43,45,68,117,36,66,639,Kharif,Millet,2.21,2023
R0320,Punjab,Sandy,7.43,55,14,66,26.5,75,1551,Rabi,Soybean,2.58,2020
R0321,Andhra Pradesh,Sandy,6.25,17,33,157,23.8,35,1528,Kharif,Pulses,5.1,2018
R0322,Kerala,Clay,7.42,88,34,145,37.4,88,1384,Kharif,Millet,4.03,2018
R0323,Maharashtra,Clay,6.83,147,39,101,15.9,71,382,Rabi,Cotton,4.92,2022
R0324,Punjab,Loamy,5.93,145,70,36,22.5,33,989,Rabi,Barley,2.91,2019
R0325,Maharashtra,Sandy,6.36,85,29,105,15.3,49,1095,Kharif,Millet,3.73,2021
R0326,Maharashtra,Sandy,7.46,72,67,60,35.3,83,513,Zaid,Sugarcane,5.95,2021
R0327,Bihar,Clay,7.01,129,72,148,31.5,66,1526,Kharif,Wheat,2.49,2020
R0328,Punjab,Black,6.73,142,22,25,27.2,59,1715,Rabi,Groundnut,3.62,2020
R0329,Gujarat,Clay,6.56,63,6,116,20.4,51,758,Kharif,Millet,3.05,2019
R0330,Odisha,Loamy,6.94,91,20,176,17.7,59,1390,Zaid,Wheat,4.26,2018
R0331,Bihar,Clay,6.33,132,40,144,27.1,56,335,Rabi,Soybean,5.19,2020
R0332,Tamil Nadu,Clay,7.76,67,39,189,32,76,800,Zaid,Pulses,5.57,2020
R0333,Andhra Pradesh,Black,6.77,129,61,128,21.8,65,1534,Zaid,Maize,2.4,2019
R0334,Punjab,Loamy,6.88,21,36,175,31.6,69,216,Rabi,Cotton,2.73,2022
R0335,Karnataka,Black,8.03,72,15,81,23.8,60,1445,Kharif,Wheat,5.74,2023
R0336,Gujarat,Loamy,7.16,61,12,11,21.5,63,1369,Zaid,Rice,3.57,2022
R0337,Gujarat,Loamy,6.11,36,31,43,24.3,50,380,Zaid,Barley,3.76,2021
R0338,Odisha,Sandy,5.74,118,59,116,29.7,74,664,Rabi,Sugarcane,3.18,2020
R0339,Tamil Nadu,Loamy,8.33,26,23,20,35.1,67,1666,Kharif,Rice,5.99,2020
R0340,Andhra Pradesh,Clay,6.24,43,12,83,24.1,52,1735,Rabi,Sugarcane,4.25,2018
R0341,Maharashtra,Clay,7,108,10,162,37.7,56,1543,Zaid,Rice,3.24,2022
R0342,Punjab,Loamy,8.45,51,43,82,27.7,35,1305,Zaid,Cotton,5.25,2023
R0343,Kerala,Black,8.33,137,67,168,39.6,42,1766,Kharif,Millet,3.21,2018
R0344,Gujarat,Red,7.21,32,27,91,24.1,76,940,Kharif,Barley,4.78,2019
R0345,Maharashtra,Sandy,5.72,98,60,84,29,82,741,Zaid,Barley,4.99,2022
R0346,Gujarat,Red,6.41,40,40,158,27.9,44,614,Rabi,Rice,4.81,2018
R0347,Punjab,Clay,7.25,97,50,175,39.6,88,692,Kharif,Millet,4.89,2022
R0348,Karnataka,Red,5.98,135,25,135,24.3,83,1574,Rabi,Soybean,5.22,2021
R0349,Andhra Pradesh,Loamy,5.99,49,53,95,21.5,55,266,Kharif,Cotton,4.16,2020
R0350,Bihar,Sandy,6.62,131,43,116,33.2,56,1735,Kharif,Soybean,1.75,2018
R0351,Maharashtra,Clay,5.75,75,34,60,23.1,59,826,Zaid,Cotton,5.62,2022
R0352,Tamil Nadu,Clay,7.94,98,75,195,33.6,57,1568,Rabi,Groundnut,4.55,2020
R0353,Tamil Nadu,Red,7.97,102,62,154,34.1,67,913,Zaid,Maize,2.98,2021
R0354,Bihar,Loamy,5.56,101,15,150,25.6,33,1451,Zaid,Maize,3.61,2019
R0355,Karnataka,Clay,5.77,121,14,73,21.7,34,495,Rabi,Sugarcane,4.71,2020
R0356,Bihar,Sandy,6.09,115,71,77,20.6,85,875,Kharif,Maize,2.27,2019
R0357,Odisha,Black,7.54,17,13,87,20.7,48,321,Zaid,Cotton,2.95,2021
R0358,Karnataka,Loamy,6.75,28,32,45,22.2,31,561,Rabi,Maize,4.5,2024
R0359,Maharashtra,Loamy,6.51,133,21,57,29.7,65,550,Rabi,Wheat,4.06,2020
R0360,Bihar,Loamy,7.37,18,46,52,34.5,36,341,Rabi,Wheat,2.83,2018
R0361,Gujarat,Red,6.27,54,62,192,35.9,66,1632,Zaid,Groundnut,2.77,2020
R0362,Andhra Pradesh,Black,5.99,147,15,192,17.3,76,446,Rabi,Groundnut,3.1,2020
R0363,Punjab,Loamy,5.79,90,30,192,37.8,54,1518,Zaid,Sugarcane,2.81,2024
R0364,Kerala,Clay,8.12,19,43,76,38.9,80,482,Rabi,Wheat,2.07,2021
R0365,Gujarat,Loamy,6.93,21,25,78,40,87,1542,Kharif,Maize,1.51,2020
R0366,Maharashtra,Black,7.03,51,45,165,16.7,45,619,Zaid,Cotton,5.82,2020
R0367,Punjab,Sandy,6.55,27,69,33,19.1,35,689,Kharif,Wheat,2.94,2018
R0368,Maharashtra,Sandy,7.05,37,29,27,26.4,39,623,Rabi,Pulses,4.83,2021
R0369,Gujarat,Black,5.55,145,75,36,28.3,82,558,Rabi,Millet,4.93,2020
R0370,Maharashtra,Clay,5.7,144,14,123,21.2,63,1957,Kharif,Cotton,3.41,2018
R0371,Tamil Nadu,Loamy,5.84,81,48,189,30.3,78,1642,Zaid,Wheat,2.58,2022
R0372,Kerala,Clay,7.43,34,46,172,37.7,56,1058,Rabi,Pulses,1.76,2018
R0373,Bihar,Red,7.26,92,48,172,35.3,84,894,Kharif,Groundnut,5.4,2018
R0374,Odisha,Sandy,6.04,148,19,129,17.5,43,1877,Rabi,Rice,4.45,2022
R0375,Bihar,Sandy,6.77,66,41,16,34.2,50,1458,Kharif,Sugarcane,5.25,2018
R0376,Andhra Pradesh,Clay,7.33,26,12,28,27.2,49,541,Rabi,Sugarcane,3.16,2019
R0377,Bihar,Loamy,6.02,92,50,177,39.8,78,868,Kharif,Pulses,5.21,2021
R0378,Odisha,Sandy,6.28,90,8,145,39.1,74,845,Rabi,Maize,3.58,2019
R0379,Andhra Pradesh,Black,6.21,73,78,173,29.9,37,1235,Zaid,Maize,4.79,2024
R0380,Kerala,Sandy,8.37,135,56,92,18.5,84,1703,Kharif,Maize,5.91,2023
R0381,Odisha,Red,5.6,28,75,34,28.5,45,1649,Kharif,Soybean,5.53,2019
R0382,Punjab,Sandy,6.85,104,8,107,28.2,85,750,Kharif,Cotton,2.2,2019
R0383,Maharashtra,Sandy,7.57,97,79,18,18.3,33,517,Zaid,Maize,3.63,2020
R0384,Maharashtra,Red,6.27,25,78,20,28.5,56,907,Zaid,Millet,5.59,2023
R0385,Karnataka,Black,8.5,10,34,145,23.5,33,1193,Kharif,Rice,4.77,2018
R0386,Karnataka,Red,8.37,27,25,124,30.3,46,525,Rabi,Rice,3.61,2018
R0387,Andhra Pradesh,Red,7.45,68,41,97,18.7,59,357,Kharif,Rice,1.52,2018
R0388,Karnataka,Loamy,5.58,17,13,13,39.5,58,1266,Rabi,Millet,2.05,2024
R0389,Maharashtra,Clay,7.85,149,6,91,28.4,48,657,Rabi,Soybean,4.33,2023
R0390,Andhra Pradesh,Sandy,8.46,16,16,198,15.8,72,851,Rabi,Soybean,4.12,2019
R0391,Karnataka,Sandy,8.34,30,10,159,29,56,312,Rabi,Pulses,5.38,2022
R0392,Punjab,Black,5.81,74,49,43,21.8,87,1780,Zaid,Maize,3.02,2024
R0393,Kerala,Sandy,6.55,148,36,107,32.2,63,1577,Rabi,Sugarcane,5.87,2019
R0394,Karnataka,Clay,6.38,112,51,29,33.3,59,1181,Kharif,Barley,4.52,2020
R0395,Punjab,Sandy,5.56,66,62,102,17.6,50,1616,Zaid,Wheat,4.38,2024
R0396,Andhra Pradesh,Clay,6.58,84,64,54,30.3,82,459,Kharif,Rice,5.9,2020
R0397,Gujarat,Loamy,7.66,44,55,123,24.1,42,1107,Kharif,Rice,5.61,2022
R0398,Gujarat,Black,7.48,135,13,192,25.9,70,214,Zaid,Rice,3.46,2021
R0399,Punjab,Red,6.49,23,35,66,15.6,84,509,Zaid,Maize,4.31,2023
R0400,Bihar,Loamy,7.85,36,72,59,21.7,63,1178,Kharif,Maize,5.33,2021
R0401,Tamil Nadu,Black,6.04,11,60,180,21.6,40,420,Rabi,Millet,3.26,2024
R0402,Punjab,Loamy,6.7,31,45,17,35.5,72,368,Zaid,Cotton,3.06,2018
R0403,Odisha,Clay,6.83,101,30,198,19.9,42,1037,Zaid,Barley,4.52,2021
R0404,Andhra Pradesh,Sandy,7.62,78,16,156,18.9,77,1224,Kharif,Barley,4.91,2022
R0405,Andhra Pradesh,Clay,7.25,106,58,64,27.1,57,1094,Rabi,Sugarcane,2.62,2018
R0406,Karnataka,Black,7.64,10,57,24,33.8,77,1530,Kharif,Groundnut,4.88,2022
R0407,Andhra Pradesh,Red,5.81,35,46,179,37.3,56,613,Rabi,Sugarcane,4.9,2019
R0408,Maharashtra,Clay,7.51,63,29,19,20.4,50,1663,Zaid,Barley,1.92,2024
R0409,Tamil Nadu,Sandy,8.15,33,17,125,26.1,75,1587,Kharif,Millet,1.73,2024
R0410,Bihar,Clay,5.62,98,16,186,17.2,69,406,Kharif,Maize,4.75,2018
R0411,Tamil Nadu,Loamy,8.14,128,43,70,19.7,47,584,Kharif,Rice,2.94,2024
R0412,Kerala,Loamy,7.91,53,68,170,37.4,58,1180,Zaid,Maize,5.66,2022
R0413,Bihar,Sandy,6.6,27,68,154,16,80,1628,Rabi,Pulses,1.91,2021
R0414,Karnataka,Sandy,8.33,20,33,145,40,57,1534,Zaid,Maize,2.4,2021
R0415,Karnataka,Black,6.21,132,33,193,19.8,69,257,Rabi,Groundnut,5.59,2024
R0416,Tamil Nadu,Loamy,6.93,31,22,168,23.5,68,657,Kharif,Barley,5.91,2020
R0417,Punjab,Clay,5.85,51,26,66,27.8,37,956,Kharif,Groundnut,3.59,2021
R0418,Maharashtra,Black,7.89,113,54,100,28.6,71,1456,Rabi,Groundnut,3.65,2021
R0419,Kerala,Sandy,7.37,40,52,175,38.4,58,660,Rabi,Rice,2.88,2018
R0420,Maharashtra,Black,7.83,95,41,55,26,83,1351,Zaid,Barley,4.52,2023
R0421,Bihar,Loamy,6.1,114,26,95,25,64,797,Rabi,Groundnut,3.62,2023
R0422,Karnataka,Black,8.41,134,14,145,25,83,486,Zaid,Cotton,1.53,2024
R0423,Tamil Nadu,Red,6.91,86,18,62,29.7,75,1478,Kharif,Barley,4.13,2022
R0424,Gujarat,Black,7.04,46,62,117,23.1,44,1806,Zaid,Groundnut,4.05,2022
R0425,Karnataka,Black,8.02,77,11,112,20.2,63,1446,Zaid,Rice,5.38,2021
R0426,Tamil Nadu,Red,7.85,68,28,148,36.7,70,1674,Zaid,Sugarcane,3.19,2020
R0427,Maharashtra,Red,6.03,107,69,99,37.6,50,1805,Rabi,Wheat,4.23,2018
R0428,Kerala,Red,5.57,81,26,191,31.3,33,1664,Kharif,Soybean,3.68,2020
R0429,Kerala,Clay,5.85,86,15,147,18.5,60,1665,Rabi,Barley,5.69,2023
R0430,Gujarat,Sandy,6.83,107,19,105,36.9,37,1466,Rabi,Soybean,3.78,2023
R0431,Punjab,Sandy,5.79,47,25,154,21.1,80,1891,Zaid,Wheat,3.59,2023
R0432,Gujarat,Black,7.06,35,59,56,25.1,80,1511,Kharif,Pulses,5.64,2019
R0433,Punjab,Red,6.72,131,47,178,31.7,42,1187,Zaid,Barley,2.32,2023
R0434,Kerala,Sandy,6.37,10,14,158,34,89,1349,Zaid,Barley,3.51,2018
R0435,Maharashtra,Red,5.71,138,72,163,34.8,82,1338,Zaid,Groundnut,4.72,2019
R0436,Punjab,Red,7.89,86,7,47,35.2,70,1734,Zaid,Sugarcane,2.02,2021
R0437,Karnataka,Black,6.21,12,62,90,29.2,53,1199,Rabi,Sugarcane,4.95,2019
R0438,Maharashtra,Loamy,5.77,127,55,174,27.3,62,1448,Zaid,Sugarcane,1.68,2019
R0439,Punjab,Black,7.7,96,32,195,32,65,1421,Kharif,Groundnut,4.97,2019
R0440,Punjab,Black,7.39,143,36,19,20.2,85,1820,Kharif,Groundnut,2.92,2022
R0441,Bihar,Sandy,5.78,54,21,110,37.7,75,1866,Rabi,Millet,2.67,2019
R0442,Maharashtra,Clay,7.61,14,76,145,23.6,49,819,Kharif,Millet,4.79,2020
R0443,Gujarat,Sandy,6.36,132,22,10,24.4,80,549,Zaid,Sugarcane,5.32,2023
R0444,Karnataka,Clay,8.27,44,8,22,26.5,35,320,Rabi,Wheat,5.75,2022
R0445,Karnataka,Sandy,8.47,113,61,92,33.3,58,568,Kharif,Cotton,3.62,2020
R0446,Bihar,Black,7.69,22,64,101,19.6,76,1440,Zaid,Cotton,3.52,2018
R0447,Maharashtra,Black,5.54,66,53,187,39.8,70,357,Rabi,Soybean,2.9,2023
R0448,Punjab,Black,8.42,10,77,94,22.7,88,622,Kharif,Sugarcane,2.7,2022
R0449,Karnataka,Sandy,6.14,25,61,27,34.3,59,342,Zaid,Rice,2.45,2021
R0450,Andhra Pradesh,Loamy,5.62,31,26,132,16.4,77,955,Zaid,Groundnut,4.15,2020
R0451,Gujarat,Clay,6.19,18,10,180,25.9,43,1237,Rabi,Soybean,1.64,2019
R0452,Maharashtra,Red,6.88,78,28,135,35.1,89,1209,Kharif,Pulses,3.45,2021
R0453,Tamil Nadu,Loamy,6.82,126,50,173,39.9,70,349,Rabi,Cotton,3.17,2021
R0454,Odisha,Loamy,7.35,73,61,183,19.3,85,494,Rabi,Pulses,5.69,2021
R0455,Punjab,Black,7.01,15,31,59,16.4,85,1084,Zaid,Barley,3.94,2024
R0456,Gujarat,Sandy,7.26,84,44,88,28.6,58,1245,Kharif,Millet,2.9,2020
R0457,Kerala,Black,6.2,107,18,161,15.4,30,1857,Zaid,Millet,5.58,2018
R0458,Andhra Pradesh,Clay,6.62,33,63,157,25.3,61,1905,Kharif,Wheat,3.66,2022
R0459,Kerala,Loamy,7.09,126,60,27,36.1,46,401,Rabi,Maize,3.7,2019
R0460,Tamil Nadu,Loamy,6.31,105,63,104,38.3,67,1038,Zaid,Maize,5.53,2018
R0461,Gujarat,Loamy,7.86,69,27,158,38.1,76,1359,Kharif,Barley,3.79,2018
R0462,Tamil Nadu,Loamy,6.24,82,37,141,20.1,37,1552,Zaid,Sugarcane,3.4,2024
R0463,Odisha,Loamy,7.57,94,64,100,17.3,77,1542,Rabi,Barley,3.77,2024
R0464,Bihar,Sandy,7.54,17,24,187,23.9,79,940,Zaid,Rice,4.74,2020
R0465,Andhra Pradesh,Clay,7.48,25,62,84,16.3,70,1283,Zaid,Maize,5.7,2019
R0466,Bihar,Red,8.27,129,70,61,37.2,80,274,Kharif,Groundnut,4.35,2018
R0467,Andhra Pradesh,Sandy,7.35,55,16,53,35.1,73,1299,Rabi,Wheat,4.86,2023
R0468,Bihar,Black,6.02,26,46,39,17.2,30,1039,Rabi,Wheat,1.61,2022
R0469,Karnataka,Red,5.92,16,57,50,22,52,1054,Zaid,Maize,4.08,2024
R0470,Odisha,Black,6.95,101,35,186,32.6,64,216,Kharif,Maize,2.37,2022
R0471,Gujarat,Black,6.92,70,68,52,34.3,84,780,Kharif,Maize,1.68,2022
R0472,Gujarat,Red,7.05,127,23,17,21.1,36,1401,Rabi,Wheat,5,2019
R0473,Gujarat,Loamy,5.75,55,63,90,26.5,82,828,Kharif,Maize,4.5,2022
R0474,Punjab,Red,7.39,22,61,53,19,40,1656,Rabi,Maize,2.15,2024
R0475,Punjab,Black,6.52,46,26,34,26.1,36,215,Zaid,Groundnut,2.4,2023
R0476,Karnataka,Black,6.32,68,7,95,25.9,62,1898,Rabi,Soybean,4.58,2020
R0477,Andhra Pradesh,Loamy,7.4,97,12,118,24.6,75,714,Kharif,Sugarcane,4.59,2022
R0478,Punjab,Black,8.19,118,66,50,27.5,48,377,Kharif,Maize,2.97,2022
R0479,Tamil Nadu,Red,5.99,138,27,162,30.5,80,805,Zaid,Barley,2.58,2019
R0480,Odisha,Loamy,5.68,127,9,117,19.8,46,1809,Rabi,Rice,3.37,2019
R0481,Maharashtra,Sandy,6.96,56,14,91,22.4,58,503,Zaid,Millet,4.3,2022
R0482,Punjab,Loamy,8.34,49,74,145,18.7,56,1478,Rabi,Groundnut,1.59,2022
R0483,Odisha,Red,5.75,10,34,101,33.4,59,1649,Rabi,Pulses,2.55,2019
R0484,Kerala,Sandy,7.64,132,61,25,35.1,82,1468,Zaid,Pulses,3.17,2020
R0485,Maharashtra,Loamy,6.12,42,41,14,32.3,35,1472,Zaid,Maize,5.29,2021
R0486,Andhra Pradesh,Black,8.18,144,5,34,38.4,39,872,Rabi,Barley,2.91,2023
R0487,Bihar,Black,7.82,45,51,175,30.1,88,1847,Zaid,Millet,4.43,2024
R0488,Odisha,Red,6.56,52,11,128,34.4,53,376,Rabi,Barley,3.9,2022
R0489,Punjab,Black,7.39,139,78,172,22.5,86,1362,Zaid,Maize,5.92,2024
R0490,Andhra Pradesh,Loamy,7.75,23,46,82,25.5,70,910,Zaid,Wheat,2.93,2022
R0491,Maharashtra,Clay,6.04,119,76,95,36.7,39,1697,Rabi,Maize,2.29,2018
R0492,Maharashtra,Black,5.62,100,62,170,36.8,70,1673,Rabi,Millet,4.68,2024
R0493,Andhra Pradesh,Loamy,7.2,78,9,183,39.5,70,1757,Kharif,Pulses,5.65,2019
R0494,Gujarat,Clay,7.85,42,25,63,28.5,72,483,Zaid,Maize,3.22,2022
R0495,Karnataka,Clay,6.16,77,61,76,18,69,1489,Zaid,Groundnut,2.27,2023
R0496,Tamil Nadu,Red,6.76,105,58,135,37.7,69,1794,Kharif,Wheat,1.9,2018
R0497,Gujarat,Red,8.49,42,79,131,34.3,60,1086,Zaid,Barley,5.18,2023
R0498,Kerala,Red,7.24,107,17,191,39.7,41,1410,Rabi,Millet,4.24,2021
R0499,Maharashtra,Black,6.48,91,63,139,31.5,85,1063,Rabi,Maize,2.21,2023
R0500,Punjab,Clay,7.28,88,8,75,39.2,49,1919,Kharif,Rice,1.55,2020
R0501,Tamil Nadu,Clay,8.31,44,60,93,30.1,50,1050,Kharif,Maize,3.92,2021
R0502,Karnataka,Loamy,6.06,89,42,55,36.6,49,1895,Rabi,Pulses,3.61,2022
R0503,Bihar,Red,8.17,59,60,149,22.9,59,473,Rabi,Cotton,3.39,2022
R0504,Gujarat,Clay,7.51,91,55,66,36.6,83,387,Zaid,Barley,3.07,2021
R0505,Maharashtra,Sandy,8.5,103,41,176,23.9,87,1934,Kharif,Soybean,3.99,2024
R0506,Tamil Nadu,Sandy,6.34,80,71,188,17.5,62,1861,Rabi,Groundnut,3.81,2018
R0507,Bihar,Clay,7.15,20,63,82,28,41,1484,Kharif,Soybean,3.7,2023
R0508,Kerala,Black,8.21,146,45,191,27.1,41,907,Rabi,Pulses,5.38,2023
R0509,Kerala,Red,7.91,43,14,132,18.1,70,1257,Rabi,Soybean,1.63,2018
R0510,Punjab,Sandy,7.71,89,12,24,36.3,49,1132,Kharif,Wheat,2.04,2019
R0511,Kerala,Red,6.87,59,72,157,38.1,72,1961,Zaid,Soybean,2.32,2021
R0512,Odisha,Clay,7.32,111,54,62,26,88,969,Rabi,Soybean,1.78,2018
R0513,Bihar,Black,7.12,72,18,151,17.1,52,586,Rabi,Cotton,1.68,2023
R0514,Andhra Pradesh,Black,7.97,92,26,27,37.8,43,1965,Rabi,Wheat,4.88,2024
R0515,Tamil Nadu,Loamy,6.29,67,41,182,32.5,33,1274,Rabi,Soybean,2.18,2020
R0516,Punjab,Red,5.71,82,67,91,35.6,34,209,Rabi,Maize,3.24,2019
R0517,Gujarat,Loamy,8.41,60,18,135,36.3,65,1151,Zaid,Maize,2.03,2024
R0518,Odisha,Sandy,6.65,47,74,75,39.2,35,536,Rabi,Cotton,3.87,2018
R0519,Odisha,Sandy,6.99,132,72,36,38.1,64,1694,Rabi,Sugarcane,5.9,2018
R0520,Kerala,Loamy,6.59,135,69,136,36.8,32,905,Rabi,Barley,2.4,2022
R0521,Punjab,Sandy,8.47,117,69,84,17.3,53,888,Zaid,Soybean,3.22,2023
R0522,Maharashtra,Sandy,8.21,36,70,113,32.8,75,683,Kharif,Millet,3.65,2020
R0523,Kerala,Loamy,5.94,129,55,104,25,84,386,Zaid,Groundnut,3.96,2021
R0524,Bihar,Red,8.32,15,51,124,31,82,572,Zaid,Maize,4.64,2018
R0525,Tamil Nadu,Loamy,5.68,50,26,14,30.5,53,287,Rabi,Maize,4.86,2020
R0526,Punjab,Loamy,6.32,128,41,60,22.4,68,1272,Kharif,Wheat,2.79,2020
R0527,Gujarat,Black,5.62,18,71,73,39.8,51,1296,Zaid,Maize,4.8,2022
R0528,Odisha,Red,7.39,21,5,165,32,89,1531,Kharif,Pulses,5.56,2023
R0529,Andhra Pradesh,Black,7.24,106,58,56,28.2,74,650,Rabi,Barley,4.21,2024
R0530,Odisha,Clay,5.91,47,47,53,31.7,83,854,Rabi,Groundnut,3.7,2023
R0531,Bihar,Red,6.66,61,79,98,35.5,76,724,Zaid,Rice,3.92,2022
R0532,Maharashtra,Black,7.97,25,15,193,38.4,59,1306,Zaid,Barley,4.13,2020
R0533,Maharashtra,Clay,6.62,73,65,112,32.5,47,1691,Zaid,Barley,2.51,2018
R0534,Odisha,Clay,6.54,72,39,87,35.5,76,1473,Kharif,Cotton,1.92,2022
R0535,Punjab,Sandy,7.26,36,48,62,25.4,51,1873,Kharif,Soybean,2.57,2021
R0536,Karnataka,Red,5.64,125,26,151,37.9,44,1327,Rabi,Cotton,4.34,2019
R0537,Andhra Pradesh,Sandy,5.92,148,75,182,17.7,63,516,Kharif,Cotton,5.98,2020
R0538,Gujarat,Red,6.96,141,53,13,36.5,63,1564,Rabi,Millet,2.45,2024
R0539,Karnataka,Black,6.42,54,78,62,27.3,59,1066,Zaid,Groundnut,1.93,2024
R0540,Kerala,Red,7.96,108,75,27,22.8,68,1872,Rabi,Soybean,1.57,2019
R0541,Punjab,Clay,7.5,90,28,132,18.9,70,1680,Rabi,Soybean,2.58,2022
R0542,Andhra Pradesh,Black,6.14,26,76,135,16.4,78,373,Rabi,Maize,3.34,2024
R0543,Kerala,Loamy,7.99,118,46,96,32.7,87,382,Kharif,Cotton,3.69,2020
R0544,Karnataka,Red,6.74,141,43,77,23.6,79,702,Kharif,Pulses,3.53,2018
R0545,Punjab,Red,8.34,105,23,107,22.9,51,1337,Rabi,Millet,4.87,2021
R0546,Tamil Nadu,Sandy,7.61,86,47,135,25.8,56,974,Kharif,Sugarcane,5.21,2019
R0547,Odisha,Loamy,5.91,35,36,23,19.5,33,1519,Zaid,Soybean,4.66,2024
R0548,Andhra Pradesh,Black,6.86,110,47,135,24.8,76,1545,Zaid,Barley,2.87,2018
R0549,Bihar,Red,5.9,122,20,147,19,72,1119,Rabi,Soybean,4.12,2020
R0550,Maharashtra,Loamy,6.74,92,30,43,33.6,39,750,Rabi,Pulses,5.2,2021
R0551,Maharashtra,Red,8.37,93,64,99,34.3,81,241,Kharif,Millet,1.9,2024
R0552,Punjab,Red,6.63,26,79,79,22.7,80,500,Zaid,Pulses,4.74,2019
R0553,Karnataka,Sandy,7.21,129,73,120,21.3,32,894,Kharif,Groundnut,5.54,2023
R0554,Tamil Nadu,Clay,5.72,14,59,164,36.5,42,914,Rabi,Millet,5.6,2023
R0555,Tamil Nadu,Red,6.45,139,65,168,33.4,81,1202,Rabi,Groundnut,2.55,2022
R0556,Odisha,Sandy,8.49,74,33,176,16.2,35,293,Zaid,Groundnut,4.49,2022
R0557,Karnataka,Loamy,5.57,143,49,77,20.4,58,815,Zaid,Wheat,1.57,2018
R0558,Bihar,Black,6.91,127,57,171,35.9,46,268,Rabi,Soybean,5.52,2018
